Station_ID,City,Charger_Type,Vehicle_Type,Energy_Consumed_kWh,Grid_Load_kW,Station_Status,Date
EV12908,Mumbai,Level 2,Bus,174.73,476.92,Inactive,2025-02-17
EV12909,Delhi,Level 2,Car,38.86,123.47,Active,2025-02-01
EV12910,Chennai,Slow,Bus,78.01,409.44,Active,2025-06-13
EV12911,Chennai,Level 2,Bus,111.09,21.97,Inactive,2025-01-24
EV12912,Delhi,Slow,Car,45.82,163.57,Inactive,2025-11-27
EV12913,Hyderabad,DC Fast,Car,46.96,489.71,Active,2025-12-18
EV12914,Calicut,Fast,Bike,183.96,299.57,Inactive,2025-04-12
EV12915,Calicut,Fast,Car,226.84,80.42,Inactive,2025-05-17
EV12916,Trivandrum,DC Fast,Car,131.38,35.92,Active,2025-11-12
EV12917,Chennai,Slow,Bike,99.69,404.9,Inactive,2025-01-18
EV12918,Chennai,Fast,Bike,129.27,493.78,Inactive,2025-07-27
EV12919,Kochi,DC Fast,Bus,15.89,338.87,Active,2025-06-30
EV12920,Trivandrum,DC Fast,Car,242.05,411.51,Active,2025-08-19
EV12921,Kochi,Fast,Car,41.11,314.88,Active,2025-01-16
EV12922,Delhi,Level 2,Bike,169.8,371.04,Active,2025-06-29
EV12923,Kochi,Slow,Bus,133.67,107.63,Active,2025-07-23
EV12924,Delhi,Slow,Car,16.52,307.56,Active,2025-04-18
EV12925,Mumbai,DC Fast,Car,124.07,382.07,Active,2025-09-22
EV12926,Trivandrum,DC Fast,Bus,196.18,115.63,Active,2025-07-17
EV12927,Calicut,Slow,Car,138.23,218.49,Inactive,2025-11-17
EV12928,Hyderabad,Level 2,Bike,58.4,306.73,Inactive,2025-10-03
EV12929,Mumbai,Fast,Bus,199.44,266.53,Active,2025-06-03
EV12930,Hyderabad,Slow,Bike,229.93,384.33,Active,2025-07-10
EV12931,Hyderabad,DC Fast,Bike,179.79,444.83,Active,2025-07-20
EV12932,Hyderabad,Fast,Bus,218.01,242.4,Active,2025-07-23
EV12933,Hyderabad,Slow,Car,219.35,171.04,Inactive,2025-04-17
EV12934,Trivandrum,Fast,Bike,216.47,175.66,Inactive,2025-05-27
EV12935,Kochi,Fast,Car,39.47,338.5,Active,2025-10-06
EV12936,Delhi,Slow,Bike,10.69,404.67,Active,2025-09-24
EV12937,Kochi,Slow,Car,222.42,228.74,Active,2025-08-27
EV12938,Calicut,DC Fast,Bike,34.57,314.35,Inactive,2025-05-15
EV12939,Hyderabad,Slow,Bus,238.79,20.02,Active,2025-10-11
EV12940,Kochi,Slow,Car,117.0,360.44,Inactive,2025-07-20
EV12941,Mumbai,DC Fast,Car,77.15,272.81,Active,2025-10-18
EV12942,Mumbai,Level 2,Bike,242.87,344.37,Active,2025-10-07
EV12943,Kochi,Slow,Bus,174.9,364.81,Active,2025-10-17
EV12944,Calicut,Fast,Bike,77.69,395.82,Inactive,2025-11-14
EV12945,Chennai,Level 2,Bus,219.29,44.44,Inactive,2025-08-09
EV12946,Delhi,Slow,Bike,182.83,390.06,Inactive,2025-10-25
EV12947,Bengaluru,Slow,Car,77.75,270.54,Inactive,2025-01-28
EV12948,Chennai,DC Fast,Bus,112.28,35.67,Inactive,2025-08-16
EV12949,Mumbai,Slow,Car,29.25,332.95,Inactive,2025-10-26
EV12950,Calicut,Fast,Bus,75.22,431.22,Active,2025-01-23
EV12951,Bengaluru,DC Fast,Bus,157.04,78.88,Inactive,2025-03-25
EV12952,Kochi,Fast,Car,158.87,478.79,Inactive,2025-08-25
EV12953,Hyderabad,Level 2,Car,31.87,230.24,Inactive,2025-06-06
EV12954,Hyderabad,Fast,Bike,53.62,384.83,Active,2025-11-20
EV12955,Mumbai,Fast,Bus,152.32,494.38,Inactive,2025-08-16
EV12956,Kochi,Level 2,Bus,48.72,159.8,Inactive,2025-12-27
EV12957,Chennai,Slow,Car,84.38,454.8,Inactive,2025-05-30
EV12958,Calicut,DC Fast,Car,165.94,54.51,Active,2025-07-14
EV12959,Bengaluru,Fast,Bike,235.05,99.79,Active,2025-01-23
EV12960,Chennai,Level 2,Bike,202.07,150.11,Inactive,2025-12-02
EV12961,Calicut,Level 2,Bus,54.17,176.22,Active,2025-08-08
EV12962,Delhi,Fast,Bike,106.72,109.51,Active,2025-01-28
EV12963,Calicut,Fast,Bus,59.54,233.56,Active,2025-03-17
EV12964,Mumbai,Fast,Bus,167.9,340.98,Inactive,2025-06-04
EV12965,Calicut,Level 2,Bus,14.53,329.52,Active,2025-10-02
EV12966,Delhi,Fast,Bus,23.62,401.6,Inactive,2025-09-27
EV12967,Trivandrum,Fast,Car,54.0,408.31,Inactive,2025-04-03
EV12968,Hyderabad,DC Fast,Car,89.81,102.04,Inactive,2025-04-02
EV12969,Delhi,Slow,Bike,155.82,146.35,Active,2025-03-10
EV12970,Bengaluru,Level 2,Bike,87.96,399.83,Active,2025-01-03
EV12971,Trivandrum,DC Fast,Car,144.34,165.29,Active,2025-11-11
EV12972,Chennai,DC Fast,Car,164.01,253.79,Inactive,2025-04-23
EV12973,Mumbai,Fast,Car,234.93,223.14,Active,2025-10-21
EV12974,Hyderabad,Slow,Bus,207.33,472.56,Inactive,2025-08-17
EV12975,Calicut,Level 2,Car,114.18,347.2,Inactive,2025-12-18
EV12976,Chennai,DC Fast,Bike,158.57,316.85,Active,2025-09-06
EV12977,Mumbai,Slow,Bus,85.92,188.58,Active,2025-12-06
EV12978,Mumbai,Level 2,Bus,182.82,37.82,Inactive,2025-08-29
EV12979,Delhi,DC Fast,Car,208.58,234.71,Inactive,2025-10-11
EV12980,Calicut,Slow,Car,145.31,149.9,Inactive,2025-07-30
EV12981,Chennai,Fast,Bike,154.1,470.91,Inactive,2025-05-21
EV12982,Mumbai,Level 2,Bus,163.51,469.21,Inactive,2025-04-12
EV12983,Chennai,DC Fast,Bike,228.03,412.12,Active,2025-10-05
EV12984,Chennai,Slow,Bike,162.48,282.81,Inactive,2025-10-06
EV12985,Trivandrum,DC Fast,Bike,80.94,264.64,Inactive,2025-01-26
EV12986,Calicut,Slow,Bike,80.71,110.64,Inactive,2025-06-04
EV12987,Hyderabad,Level 2,Bus,197.8,171.11,Active,2025-03-12
EV12988,Chennai,Slow,Bus,80.54,161.68,Active,2025-03-06
EV12989,Delhi,Slow,Car,208.85,256.11,Inactive,2025-11-18
EV12990,Hyderabad,DC Fast,Bike,48.71,106.11,Active,2025-12-02
EV12991,Delhi,DC Fast,Car,182.9,422.79,Inactive,2025-07-30
EV12992,Hyderabad,Slow,Bike,146.44,452.91,Active,2025-08-14
EV12993,Bengaluru,Slow,Car,75.37,350.83,Inactive,2025-05-26
EV12994,Trivandrum,Fast,Car,54.28,188.42,Active,2025-10-29
EV12995,Mumbai,Level 2,Car,229.24,147.34,Active,2025-01-01
EV12996,Hyderabad,Fast,Bike,220.48,275.97,Active,2025-03-04
EV12997,Hyderabad,DC Fast,Bus,50.41,320.96,Inactive,2025-09-17
EV12998,Chennai,Slow,Bus,184.58,27.68,Inactive,2025-08-29
EV12999,Kochi,Slow,Bike,141.35,31.4,Inactive,2025-02-17
EV13000,Kochi,DC Fast,Car,23.78,426.2,Inactive,2025-04-18
EV13001,Calicut,Slow,Bike,101.86,368.58,Inactive,2025-12-27
EV13002,Chennai,Slow,Bike,86.37,284.01,Active,2025-12-03
EV13003,Trivandrum,DC Fast,Car,119.29,134.97,Inactive,2025-11-30
EV13004,Kochi,Slow,Bus,232.06,274.05,Inactive,2025-11-12
EV13005,Mumbai,Fast,Bus,121.57,215.69,Active,2025-11-01
EV13006,Kochi,Fast,Bike,238.58,438.2,Active,2025-07-30
EV13007,Calicut,Fast,Bus,52.07,48.46,Inactive,2025-04-13
EV13008,Bengaluru,Fast,Bus,151.02,139.67,Inactive,2025-11-26
EV13009,Mumbai,Fast,Bike,86.43,99.51,Active,2025-12-02
EV13010,Chennai,Fast,Bike,131.63,137.51,Active,2025-07-06
EV13011,Mumbai,Level 2,Car,34.97,105.86,Inactive,2025-03-20
EV13012,Calicut,Fast,Bus,34.96,374.05,Inactive,2025-09-19
EV13013,Delhi,Fast,Bike,196.84,228.88,Active,2025-09-19
EV13014,Chennai,DC Fast,Bike,127.87,236.69,Inactive,2025-09-21
EV13015,Trivandrum,Level 2,Bike,94.71,466.02,Inactive,2025-02-23
EV13016,Chennai,Slow,Bus,16.81,164.54,Active,2025-07-07
EV13017,Trivandrum,Fast,Bus,143.13,117.32,Inactive,2025-10-21
EV13018,Delhi,Level 2,Bike,204.24,212.74,Inactive,2025-10-16
EV13019,Delhi,Fast,Bike,60.88,460.9,Active,2025-11-18
EV13020,Chennai,Fast,Bike,122.1,417.85,Inactive,2025-06-19
EV13021,Bengaluru,Slow,Bike,60.22,278.99,Active,2025-07-23
EV13022,Trivandrum,Level 2,Bus,71.04,324.41,Inactive,2025-09-22
EV13023,Trivandrum,Fast,Bus,48.75,318.86,Active,2025-03-26
EV13024,Chennai,Slow,Car,160.89,253.66,Active,2025-02-01
EV13025,Trivandrum,Fast,Bus,88.5,388.86,Active,2025-12-11
EV13026,Trivandrum,Level 2,Bus,203.1,49.11,Inactive,2025-09-22
EV13027,Hyderabad,Fast,Bike,231.52,40.3,Inactive,2025-04-06
EV13028,Delhi,Fast,Bus,114.96,386.36,Active,2025-09-27
EV13029,Bengaluru,Fast,Car,139.31,157.22,Active,2025-09-03
EV13030,Calicut,Fast,Car,123.15,310.01,Inactive,2025-05-15
EV13031,Mumbai,Fast,Bike,28.41,133.99,Active,2025-03-17
EV13032,Mumbai,Fast,Bike,104.35,304.58,Active,2025-01-12
EV13033,Bengaluru,Fast,Bus,155.04,342.07,Active,2025-03-07
EV13034,Hyderabad,Fast,Car,235.05,388.96,Inactive,2025-01-16
EV13035,Mumbai,Level 2,Car,145.93,106.83,Inactive,2025-09-14
EV13036,Bengaluru,Level 2,Car,242.77,426.03,Active,2025-06-29
EV13037,Calicut,DC Fast,Bus,18.96,132.79,Active,2025-03-15
EV13038,Chennai,Fast,Car,27.24,147.57,Inactive,2025-03-11
EV13039,Bengaluru,DC Fast,Car,119.96,135.45,Active,2025-10-04
EV13040,Hyderabad,Fast,Bike,12.54,120.79,Active,2025-12-14
EV13041,Chennai,Slow,Car,197.13,480.0,Active,2025-03-24
EV13042,Chennai,Fast,Car,196.73,361.5,Active,2025-07-31
EV13043,Hyderabad,Fast,Bike,31.84,303.06,Active,2025-07-02
EV13044,Delhi,Level 2,Bike,100.94,477.58,Active,2025-11-23
EV13045,Trivandrum,Slow,Bike,44.74,211.33,Active,2025-11-10
EV13046,Chennai,Slow,Bike,140.52,109.76,Inactive,2025-05-11
EV13047,Bengaluru,Level 2,Bike,76.18,338.37,Active,2025-11-19
EV13048,Trivandrum,DC Fast,Bike,241.49,435.57,Active,2025-06-16
EV13049,Calicut,Level 2,Bus,132.22,441.87,Inactive,2025-05-04
EV13050,Hyderabad,DC Fast,Bike,190.12,169.52,Inactive,2025-09-08
EV13051,Chennai,Fast,Bus,180.13,240.32,Inactive,2025-12-21
EV13052,Chennai,Level 2,Bike,166.26,343.42,Active,2025-09-30
EV13053,Delhi,Fast,Bus,231.57,271.01,Inactive,2025-07-31
EV13054,Bengaluru,Level 2,Car,97.84,194.24,Inactive,2025-09-07
EV13055,Delhi,Slow,Car,151.41,105.2,Inactive,2025-09-26
EV13056,Chennai,Fast,Bus,75.17,392.26,Inactive,2025-01-07
EV13057,Calicut,DC Fast,Bike,27.18,399.83,Inactive,2025-02-25
EV13058,Chennai,DC Fast,Bike,145.11,127.08,Inactive,2025-01-19
EV13059,Trivandrum,Level 2,Bus,168.41,454.56,Inactive,2025-05-21
EV13060,Bengaluru,Slow,Car,199.38,406.1,Inactive,2025-11-01
EV13061,Kochi,Slow,Car,164.36,199.36,Active,2025-08-17
EV13062,Chennai,Slow,Car,214.92,387.49,Inactive,2025-06-06
EV13063,Calicut,Level 2,Bike,64.15,480.45,Active,2025-10-21
EV13064,Hyderabad,Slow,Bus,79.91,286.11,Inactive,2025-10-06
EV13065,Kochi,Level 2,Bus,48.49,302.02,Active,2025-06-03
EV13066,Bengaluru,Slow,Car,85.3,467.76,Active,2025-09-11
EV13067,Bengaluru,Slow,Car,178.23,443.91,Active,2025-09-29
EV13068,Kochi,DC Fast,Bus,147.16,245.86,Inactive,2025-11-15
EV13069,Kochi,Fast,Bus,228.42,412.4,Active,2025-01-21
EV13070,Calicut,DC Fast,Bike,13.9,255.93,Inactive,2025-05-21
EV13071,Kochi,Fast,Bus,167.83,366.76,Inactive,2025-01-20
EV13072,Mumbai,DC Fast,Car,43.04,419.38,Inactive,2025-11-06
EV13073,Chennai,Fast,Car,127.18,268.69,Inactive,2025-02-22
EV13074,Trivandrum,DC Fast,Car,183.22,252.57,Inactive,2025-11-05
EV13075,Trivandrum,Slow,Bus,167.26,422.87,Active,2025-08-29
EV13076,Bengaluru,DC Fast,Bus,105.62,412.92,Inactive,2025-01-21
EV13077,Kochi,DC Fast,Car,181.95,264.11,Active,2025-10-08
EV13078,Calicut,Fast,Bike,104.21,300.4,Inactive,2025-07-26
EV13079,Hyderabad,Fast,Bike,230.64,378.63,Active,2025-05-19
EV13080,Hyderabad,Level 2,Bike,219.13,491.83,Inactive,2025-12-14
EV13081,Mumbai,Level 2,Bus,150.36,370.94,Active,2025-07-25
EV13082,Chennai,Level 2,Car,110.15,76.48,Active,2025-12-24
EV13083,Hyderabad,Level 2,Bike,167.64,463.94,Inactive,2025-07-01
EV13084,Mumbai,Fast,Bus,139.95,312.31,Inactive,2025-09-30
EV13085,Trivandrum,DC Fast,Bus,117.97,301.68,Inactive,2025-08-19
EV13086,Bengaluru,Fast,Car,73.53,201.54,Active,2025-01-16
EV13087,Hyderabad,Slow,Bike,189.75,205.23,Active,2025-11-18
EV13088,Trivandrum,Slow,Bike,112.46,326.25,Inactive,2025-10-09
EV13089,Bengaluru,Level 2,Bike,11.78,474.07,Inactive,2025-01-15
EV13090,Trivandrum,Fast,Car,148.61,472.09,Inactive,2025-10-16
EV13091,Trivandrum,Slow,Bus,177.38,218.41,Active,2025-11-29
EV13092,Delhi,DC Fast,Car,67.0,322.33,Active,2025-10-17
EV13093,Bengaluru,Slow,Bike,63.7,313.06,Active,2025-05-04
EV13094,Hyderabad,Level 2,Car,23.62,171.69,Inactive,2025-10-03
EV13095,Bengaluru,Fast,Bike,180.68,487.39,Inactive,2025-01-20
EV13096,Hyderabad,DC Fast,Bus,127.43,152.58,Inactive,2025-07-21
EV13097,Hyderabad,Level 2,Bus,199.21,269.01,Inactive,2025-08-11
EV13098,Trivandrum,Level 2,Bike,40.28,230.26,Active,2025-07-27
EV13099,Hyderabad,Level 2,Car,145.93,367.01,Inactive,2025-10-11
EV13100,Delhi,Level 2,Bus,35.71,435.01,Inactive,2025-07-29
EV13101,Bengaluru,Slow,Bus,106.08,92.25,Active,2025-09-30
EV13102,Trivandrum,Fast,Bus,87.0,453.03,Active,2025-09-09
EV13103,Chennai,Slow,Car,13.66,435.46,Active,2025-01-12
EV13104,Mumbai,Fast,Bike,109.57,483.51,Inactive,2025-04-15
EV13105,Mumbai,Slow,Bike,114.23,464.33,Active,2025-11-16
EV13106,Hyderabad,Fast,Bike,97.65,455.09,Active,2025-01-07
EV13107,Trivandrum,DC Fast,Car,145.46,209.59,Active,2025-09-20
EV13108,Trivandrum,Level 2,Car,198.95,279.28,Inactive,2025-12-14
EV13109,Kochi,DC Fast,Bike,64.59,49.7,Inactive,2025-09-06
EV13110,Calicut,DC Fast,Car,240.95,110.15,Inactive,2025-01-23
EV13111,Delhi,Slow,Car,53.78,416.87,Active,2025-03-26
EV13112,Calicut,DC Fast,Bus,25.13,64.51,Inactive,2025-10-20
EV13113,Mumbai,DC Fast,Bike,26.1,134.2,Inactive,2025-08-30
EV13114,Bengaluru,Slow,Bus,37.32,467.66,Inactive,2025-03-12
EV13115,Chennai,DC Fast,Bike,55.41,322.44,Active,2025-12-16
EV13116,Delhi,Fast,Bus,115.65,284.43,Inactive,2025-12-31
EV13117,Chennai,DC Fast,Bike,23.95,299.94,Inactive,2025-12-30
EV13118,Calicut,Fast,Car,13.73,273.44,Active,2025-08-01
EV13119,Mumbai,DC Fast,Bike,83.23,419.47,Active,2025-07-07
EV13120,Kochi,Level 2,Bus,44.16,158.3,Inactive,2025-11-24
EV13121,Hyderabad,Slow,Bike,83.93,297.96,Active,2025-10-12
EV13122,Kochi,Level 2,Bus,202.22,390.88,Inactive,2025-04-30
EV13123,Calicut,Fast,Bus,118.88,139.15,Active,2025-03-29
EV13124,Kochi,DC Fast,Car,202.83,113.59,Active,2025-02-21
EV13125,Hyderabad,DC Fast,Car,226.77,101.5,Inactive,2025-05-20
EV13126,Calicut,Fast,Car,66.16,277.48,Active,2025-06-17
EV13127,Trivandrum,Level 2,Bus,223.0,246.11,Active,2025-07-06
EV13128,Bengaluru,Level 2,Car,62.26,195.19,Inactive,2025-04-19
EV13129,Kochi,DC Fast,Car,216.24,494.86,Inactive,2025-12-28
EV13130,Trivandrum,Level 2,Car,242.86,28.74,Active,2025-03-21
EV13131,Delhi,Level 2,Bus,72.88,202.22,Inactive,2025-05-08
EV13132,Kochi,Level 2,Bike,133.62,205.31,Active,2025-06-04
EV13133,Kochi,DC Fast,Car,24.38,134.93,Inactive,2025-02-07
EV13134,Hyderabad,Level 2,Car,243.02,329.27,Active,2025-05-21
EV13135,Kochi,Slow,Bus,225.53,386.14,Active,2025-09-06
EV13136,Calicut,DC Fast,Bus,120.58,220.65,Inactive,2025-12-02
EV13137,Calicut,Slow,Bike,93.67,61.73,Inactive,2025-05-20
EV13138,Chennai,DC Fast,Car,135.76,464.28,Inactive,2025-04-27
EV13139,Hyderabad,Level 2,Bus,159.97,156.57,Inactive,2025-10-03
EV13140,Trivandrum,Fast,Car,186.72,231.94,Inactive,2025-12-29
EV13141,Kochi,Slow,Bike,136.19,307.21,Inactive,2025-10-12
EV13142,Bengaluru,DC Fast,Bike,126.39,127.47,Inactive,2025-10-05
EV13143,Calicut,Slow,Bus,159.18,361.87,Inactive,2025-07-31
EV13144,Hyderabad,Fast,Bike,61.85,281.99,Active,2025-03-15
EV13145,Mumbai,Fast,Bus,70.7,151.05,Inactive,2025-04-03
EV13146,Chennai,Fast,Bike,152.64,176.39,Inactive,2025-05-24
EV13147,Chennai,Level 2,Car,12.14,237.07,Inactive,2025-12-05
EV13148,Trivandrum,Fast,Car,111.87,190.19,Inactive,2025-09-09
EV13149,Bengaluru,Fast,Car,44.21,313.6,Active,2025-03-10
EV13150,Hyderabad,Level 2,Bus,151.2,239.09,Active,2025-06-28
EV13151,Kochi,Fast,Bike,99.61,466.96,Inactive,2025-12-27
EV13152,Hyderabad,Level 2,Car,99.19,48.28,Inactive,2025-05-15
EV13153,Kochi,Level 2,Car,144.01,81.0,Active,2025-01-26
EV13154,Chennai,Slow,Bus,160.29,86.99,Inactive,2025-11-16
EV13155,Hyderabad,DC Fast,Bike,67.85,101.82,Active,2025-04-11
EV13156,Hyderabad,Slow,Bus,111.8,295.65,Active,2025-03-07
EV13157,Hyderabad,Fast,Bike,219.07,173.61,Inactive,2025-10-13
EV13158,Chennai,Slow,Car,35.37,436.37,Inactive,2025-01-03
EV13159,Kochi,DC Fast,Bus,235.63,37.35,Active,2025-02-03
EV13160,Trivandrum,Fast,Bike,236.97,273.65,Inactive,2025-01-05
EV13161,Trivandrum,Level 2,Car,240.72,57.76,Inactive,2025-04-27
EV13162,Delhi,Level 2,Car,138.16,438.94,Active,2025-04-06
EV13163,Delhi,Level 2,Bike,153.84,475.05,Active,2025-02-07
EV13164,Delhi,Slow,Car,185.46,240.3,Inactive,2025-08-30
EV13165,Calicut,DC Fast,Bike,33.4,111.21,Inactive,2025-03-20
EV13166,Hyderabad,DC Fast,Bike,16.74,293.49,Active,2025-04-20
EV13167,Mumbai,Fast,Bus,33.5,383.04,Active,2025-07-26
EV13168,Mumbai,Level 2,Bus,218.11,479.69,Inactive,2025-03-20
EV13169,Kochi,DC Fast,Bike,21.14,216.67,Inactive,2025-05-18
EV13170,Kochi,Fast,Car,25.03,316.56,Active,2025-01-17
EV13171,Hyderabad,Fast,Bus,237.96,431.97,Inactive,2025-08-25
EV13172,Chennai,DC Fast,Car,187.85,396.96,Inactive,2025-12-05
EV13173,Mumbai,Fast,Bus,235.62,115.33,Active,2025-06-18
EV13174,Trivandrum,DC Fast,Car,224.97,460.63,Inactive,2025-04-01
EV13175,Trivandrum,Level 2,Bike,100.63,363.42,Inactive,2025-07-04
EV13176,Mumbai,Level 2,Car,49.35,318.27,Active,2025-12-07
EV13177,Bengaluru,Slow,Car,196.58,295.12,Active,2025-12-29
EV13178,Kochi,Level 2,Car,240.27,190.05,Active,2025-03-31
EV13179,Bengaluru,Slow,Bike,145.08,476.03,Inactive,2025-02-22
EV13180,Mumbai,Slow,Bike,66.41,405.11,Inactive,2025-12-17
EV13181,Bengaluru,Fast,Car,216.44,405.14,Inactive,2025-08-29
EV13182,Hyderabad,Level 2,Car,101.9,428.95,Active,2025-07-29
EV13183,Kochi,Fast,Bus,76.14,460.53,Inactive,2025-07-16
EV13184,Trivandrum,Fast,Bus,126.53,350.86,Active,2025-11-06
EV13185,Kochi,Fast,Bike,230.82,93.22,Inactive,2025-05-02
EV13186,Hyderabad,Level 2,Car,84.66,214.14,Active,2025-11-12
EV13187,Chennai,Fast,Car,16.14,121.96,Active,2025-03-10
EV13188,Calicut,Slow,Bus,140.06,128.44,Active,2025-04-30
EV13189,Mumbai,DC Fast,Car,233.44,303.33,Active,2025-12-30
EV13190,Calicut,Fast,Bus,161.36,421.41,Active,2025-09-04
EV13191,Mumbai,Slow,Bike,181.68,486.91,Active,2025-10-27
EV13192,Kochi,Level 2,Bike,148.05,255.69,Active,2025-08-05
EV13193,Mumbai,Slow,Bus,18.18,200.27,Active,2025-12-21
EV13194,Hyderabad,Slow,Car,104.85,353.55,Inactive,2025-08-04
EV13195,Hyderabad,Fast,Bus,37.55,401.83,Active,2025-11-12
EV13196,Mumbai,Slow,Bus,15.46,465.19,Active,2025-08-27
EV13197,Bengaluru,Fast,Bus,173.2,309.1,Active,2025-07-09
EV13198,Chennai,Fast,Bike,233.73,353.78,Active,2025-12-11
EV13199,Bengaluru,DC Fast,Bus,168.22,136.53,Inactive,2025-05-03
EV13200,Mumbai,Slow,Bus,44.66,177.18,Inactive,2025-12-15
EV13201,Mumbai,Slow,Bus,175.94,117.01,Active,2025-01-04
EV13202,Hyderabad,Fast,Bike,211.05,267.75,Active,2025-04-04
EV13203,Hyderabad,Fast,Car,79.79,337.58,Active,2025-05-15
EV13204,Trivandrum,DC Fast,Bus,237.49,119.25,Inactive,2025-07-10
EV13205,Bengaluru,DC Fast,Bus,56.56,496.28,Inactive,2025-11-29
EV13206,Mumbai,Level 2,Car,159.48,98.03,Inactive,2025-08-20
EV13207,Chennai,Slow,Bus,151.44,350.14,Inactive,2025-06-30
EV13208,Kochi,Fast,Bike,124.57,467.79,Inactive,2025-06-22
EV13209,Trivandrum,Fast,Bike,77.88,267.81,Inactive,2025-03-04
EV13210,Kochi,Slow,Bus,153.86,150.78,Inactive,2025-08-12
EV13211,Trivandrum,Fast,Car,69.65,244.66,Active,2025-10-01
EV13212,Calicut,Level 2,Bus,127.74,132.74,Inactive,2025-09-12
EV13213,Hyderabad,Slow,Bike,30.57,86.52,Active,2025-12-25
EV13214,Delhi,Level 2,Car,12.61,270.37,Active,2025-09-29
EV13215,Bengaluru,DC Fast,Bus,184.29,410.63,Inactive,2025-10-03
EV13216,Hyderabad,DC Fast,Bus,163.84,413.25,Inactive,2025-04-16
EV13217,Kochi,Slow,Car,132.6,168.82,Active,2025-12-31
EV13218,Mumbai,Level 2,Bike,240.51,330.05,Active,2025-03-07
EV13219,Trivandrum,Fast,Bike,241.92,239.49,Active,2025-01-01
EV13220,Kochi,DC Fast,Car,80.38,362.85,Inactive,2025-07-09
EV13221,Calicut,Level 2,Car,61.35,298.24,Active,2025-02-02
EV13222,Mumbai,Level 2,Car,122.96,288.29,Active,2025-08-15
EV13223,Trivandrum,Slow,Bus,51.99,57.61,Inactive,2025-09-05
EV13224,Kochi,Level 2,Bike,145.04,192.14,Active,2025-11-13
EV13225,Bengaluru,Slow,Car,72.65,285.43,Inactive,2025-03-01
EV13226,Trivandrum,Fast,Bus,243.85,159.21,Active,2025-04-06
EV13227,Bengaluru,DC Fast,Bike,108.53,149.21,Inactive,2025-11-07
EV13228,Trivandrum,Fast,Bike,100.93,117.47,Active,2025-05-10
EV13229,Kochi,Fast,Bike,192.0,97.95,Active,2025-11-02
EV13230,Delhi,Slow,Bus,22.14,448.88,Active,2025-09-02
EV13231,Kochi,Level 2,Car,77.91,327.04,Active,2025-07-14
EV13232,Hyderabad,Fast,Bike,22.58,146.33,Inactive,2025-07-05
EV13233,Trivandrum,DC Fast,Car,172.59,419.21,Active,2025-08-14
EV13234,Kochi,DC Fast,Bike,67.09,451.36,Active,2025-12-11
EV13235,Kochi,Slow,Car,95.67,370.06,Active,2025-01-20
EV13236,Hyderabad,Fast,Bus,119.95,352.37,Active,2025-09-20
EV13237,Kochi,DC Fast,Bike,200.7,67.17,Inactive,2025-08-03
EV13238,Trivandrum,Level 2,Car,219.06,189.55,Inactive,2025-04-18
EV13239,Hyderabad,Slow,Car,122.71,427.14,Active,2025-06-25
EV13240,Kochi,Fast,Car,248.13,75.12,Inactive,2025-07-12
EV13241,Bengaluru,DC Fast,Car,67.51,471.91,Inactive,2025-02-24
EV13242,Trivandrum,DC Fast,Car,95.19,265.9,Active,2025-12-16
EV13243,Chennai,Level 2,Car,30.96,126.28,Active,2025-05-22
EV13244,Trivandrum,Fast,Car,207.09,137.31,Active,2025-01-10
EV13245,Calicut,DC Fast,Car,57.69,83.14,Inactive,2025-09-26
EV13246,Bengaluru,DC Fast,Bike,119.1,162.63,Inactive,2025-05-05
EV13247,Calicut,Fast,Bus,130.54,452.28,Inactive,2025-03-13
EV13248,Trivandrum,Fast,Bus,61.42,159.1,Active,2025-06-10
EV13249,Delhi,Fast,Bike,38.63,384.7,Inactive,2025-05-14
EV13250,Chennai,DC Fast,Car,167.1,192.18,Active,2025-02-22
EV13251,Trivandrum,DC Fast,Bike,215.89,222.15,Inactive,2025-04-26
EV13252,Delhi,Level 2,Bus,114.74,177.09,Inactive,2025-07-09
EV13253,Calicut,Fast,Car,219.08,200.64,Inactive,2025-09-16
EV13254,Chennai,DC Fast,Car,72.92,251.16,Inactive,2025-07-11
EV13255,Trivandrum,Level 2,Bike,152.67,68.14,Inactive,2025-07-29
EV13256,Mumbai,Level 2,Bike,175.39,262.94,Inactive,2025-11-29
EV13257,Mumbai,DC Fast,Car,110.14,439.86,Inactive,2025-10-12
EV13258,Delhi,Level 2,Bike,100.89,298.5,Inactive,2025-07-30
EV13259,Delhi,Slow,Bus,217.49,166.52,Active,2025-11-26
EV13260,Calicut,DC Fast,Car,26.57,382.99,Active,2025-02-05
EV13261,Bengaluru,Fast,Car,28.63,40.05,Active,2025-11-23
EV13262,Trivandrum,Slow,Bike,198.16,294.97,Inactive,2025-04-13
EV13263,Kochi,DC Fast,Car,89.46,452.76,Inactive,2025-03-10
EV13264,Bengaluru,Level 2,Car,86.59,134.4,Inactive,2025-03-14
EV13265,Chennai,Fast,Bike,165.33,297.22,Inactive,2025-07-07
EV13266,Chennai,Fast,Bus,228.44,146.22,Active,2025-01-17
EV13267,Chennai,Fast,Car,228.96,158.63,Inactive,2025-10-10
EV13268,Chennai,Fast,Bus,96.06,442.59,Inactive,2025-02-21
EV13269,Trivandrum,Fast,Car,18.0,184.69,Active,2025-01-02
EV13270,Chennai,Fast,Bike,91.17,229.33,Inactive,2025-07-07
EV13271,Delhi,Level 2,Bike,218.19,313.89,Active,2025-03-20
